Date,Resource_ID,Department,Service_Type,Region,Daily_Cost_USD,Avg_CPU_Utilization_Pct
2025-12-29,res-1013,Data Science,Compute (EC2/VMs),us-east-1,72.19,35.81
2025-12-29,res-1014,Testing,Database (RDS/SQL),eu-west-1,50.89,40.67
2025-12-29,res-1015,Development,Networking,ap-south-1,11.49,0.0
2025-12-29,res-1016,Data Science,Networking,eu-west-1,35.21,0.0
2025-12-29,res-1017,Development,Storage (S3/Blob),eu-west-1,33.15,0.0
2025-12-29,res-1018,Development,Database (RDS/SQL),ap-south-1,187.48,23.48
2025-12-29,res-1019,Testing,Networking,ap-south-1,49.31,0.0
2025-12-29,res-1020,Production,Database (RDS/SQL),us-east-1,117.43,46.65
2025-12-29,res-1021,Testing,Database (RDS/SQL),us-east-1,202.56,18.5
2025-12-29,res-1022,Production,Database (RDS/SQL),us-west-2,276.28,20.03
2025-12-29,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,148.65,5.58
2025-12-29,res-1024,Development,Storage (S3/Blob),us-west-2,14.22,0.0
2025-12-29,res-1025,Production,Storage (S3/Blob),us-east-1,12.0,0.0
2025-12-29,res-1026,Development,Networking,ap-south-1,10.7,0.0
2025-12-29,res-1027,Testing,Networking,eu-west-1,46.62,0.0
2025-12-29,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,110.15,68.39
2025-12-29,res-1029,Testing,Database (RDS/SQL),us-west-2,114.17,32.22
2025-12-29,res-1030,Production,Networking,us-west-2,42.96,0.0
2025-12-29,res-1031,Data Science,Networking,us-west-2,31.99,0.0
2025-12-29,res-1032,Development,Storage (S3/Blob),us-west-2,29.41,0.0
2025-12-29,res-1033,Development,Networking,us-west-2,41.7,0.0
2025-12-29,res-1034,Production,Database (RDS/SQL),us-west-2,78.66,49.05
2025-12-29,res-1035,Development,Networking,us-west-2,46.03,0.0
2025-12-29,res-1036,Development,Storage (S3/Blob),ap-south-1,27.95,0.0
2025-12-29,res-1037,Development,Database (RDS/SQL),ap-south-1,88.77,23.4
2025-12-29,res-1038,Testing,Networking,us-west-2,29.66,0.0
2025-12-29,res-1039,Testing,Networking,us-east-1,24.0,0.0
2025-12-29,res-1040,Development,Networking,us-east-1,21.39,0.0
2025-12-29,res-1041,Data Science,Compute (EC2/VMs),us-west-2,124.7,56.06
2025-12-29,res-1042,Testing,Compute (EC2/VMs),ap-south-1,93.51,23.08
2025-12-29,res-1043,Development,Compute (EC2/VMs),ap-south-1,139.35,20.29
2025-12-29,res-1044,Data Science,Networking,us-east-1,49.75,0.0
2025-12-29,res-1045,Production,Compute (EC2/VMs),eu-west-1,145.67,63.17
2025-12-29,res-1046,Production,Compute (EC2/VMs),us-east-1,149.07,57.08
2025-12-29,res-1047,Testing,Compute (EC2/VMs),ap-south-1,48.27,21.31
2025-12-29,res-1048,Production,Networking,ap-south-1,26.23,0.0
2025-12-29,res-1049,Data Science,Database (RDS/SQL),eu-west-1,51.78,44.08
2025-12-29,res-1050,Testing,Compute (EC2/VMs),ap-south-1,54.93,70.21
2025-12-30,res-1001,Testing,Networking,us-east-1,27.96,0.0
2025-12-30,res-1002,Testing,Database (RDS/SQL),ap-south-1,169.99,58.28
2025-12-30,res-1003,Production,Compute (EC2/VMs),eu-west-1,51.48,62.7
2025-12-30,res-1004,Development,Database (RDS/SQL),eu-west-1,238.78,21.05
2025-12-30,res-1005,Testing,Database (RDS/SQL),ap-south-1,365.79,2.87
2025-12-30,res-1006,Production,Networking,ap-south-1,33.8,0.0
2025-12-30,res-1007,Data Science,Database (RDS/SQL),us-west-2,244.84,21.76
2025-12-30,res-1008,Production,Storage (S3/Blob),ap-south-1,31.38,0.0
2025-12-30,res-1009,Data Science,Storage (S3/Blob),us-west-2,35.29,0.0
2025-12-30,res-1010,Development,Networking,ap-south-1,53.93,0.0
2025-12-30,res-1011,Production,Compute (EC2/VMs),ap-south-1,121.88,37.64
2025-12-30,res-1012,Development,Storage (S3/Blob),us-east-1,306.94,2.92
2025-12-30,res-1013,Data Science,Compute (EC2/VMs),us-east-1,40.94,83.44
2025-12-30,res-1014,Testing,Database (RDS/SQL),eu-west-1,226.0,47.67
2025-12-30,res-1015,Development,Networking,ap-south-1,13.29,0.0
2025-12-30,res-1016,Data Science,Networking,eu-west-1,48.17,0.0
2025-12-30,res-1017,Development,Storage (S3/Blob),eu-west-1,32.12,0.0
2025-12-30,res-1018,Development,Database (RDS/SQL),ap-south-1,217.94,24.6
2025-12-30,res-1019,Testing,Networking,ap-south-1,34.48,0.0
2025-12-30,res-1020,Production,Database (RDS/SQL),us-east-1,77.61,33.58
2025-12-30,res-1021,Testing,Database (RDS/SQL),us-east-1,110.96,27.45
2025-12-30,res-1022,Production,Database (RDS/SQL),us-west-2,90.65,21.5
2025-12-30,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,29.95,78.59
2025-12-30,res-1024,Development,Storage (S3/Blob),us-west-2,23.56,0.0
2025-12-30,res-1025,Production,Storage (S3/Blob),us-east-1,18.89,0.0
2025-12-30,res-1026,Development,Networking,ap-south-1,36.75,0.0
2025-12-30,res-1027,Testing,Networking,eu-west-1,41.41,0.0
2025-12-30,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,139.84,19.3
2025-12-30,res-1029,Testing,Database (RDS/SQL),us-west-2,123.89,58.79
2025-12-30,res-1030,Production,Networking,us-west-2,28.56,0.0
2025-12-30,res-1031,Data Science,Networking,us-west-2,11.13,0.0
2025-12-30,res-1032,Development,Storage (S3/Blob),us-west-2,10.17,0.0
2025-12-30,res-1033,Development,Networking,us-west-2,11.32,0.0
2025-12-30,res-1034,Production,Database (RDS/SQL),us-west-2,297.48,23.94
2025-12-30,res-1035,Development,Networking,us-west-2,56.18,0.0
2025-12-30,res-1036,Development,Storage (S3/Blob),ap-south-1,39.86,0.0
2025-12-30,res-1037,Development,Database (RDS/SQL),ap-south-1,199.96,11.66
2025-12-30,res-1038,Testing,Networking,us-west-2,14.08,0.0
2025-12-30,res-1039,Testing,Networking,us-east-1,34.08,0.0
2025-12-30,res-1040,Development,Networking,us-east-1,30.31,0.0
2025-12-30,res-1041,Data Science,Compute (EC2/VMs),us-west-2,98.8,40.11
2025-12-30,res-1042,Testing,Compute (EC2/VMs),ap-south-1,141.43,47.78
2025-12-30,res-1043,Development,Compute (EC2/VMs),ap-south-1,110.18,76.72
2025-12-30,res-1044,Data Science,Networking,us-east-1,17.34,0.0
2025-12-30,res-1045,Production,Compute (EC2/VMs),eu-west-1,49.87,13.59
2025-12-30,res-1046,Production,Compute (EC2/VMs),us-east-1,38.15,46.01
2025-12-30,res-1047,Testing,Compute (EC2/VMs),ap-south-1,61.75,38.85
2025-12-30,res-1048,Production,Networking,ap-south-1,59.12,0.0
2025-12-30,res-1049,Data Science,Database (RDS/SQL),eu-west-1,89.18,37.04
2025-12-30,res-1050,Testing,Compute (EC2/VMs),ap-south-1,32.85,30.48
2025-12-31,res-1001,Testing,Networking,us-east-1,36.38,0.0
2025-12-31,res-1002,Testing,Database (RDS/SQL),ap-south-1,286.66,29.56
2025-12-31,res-1003,Production,Compute (EC2/VMs),eu-west-1,28.44,36.05
2025-12-31,res-1004,Development,Database (RDS/SQL),eu-west-1,86.44,21.5
2025-12-31,res-1005,Testing,Database (RDS/SQL),ap-south-1,319.71,2.83
2025-12-31,res-1006,Production,Networking,ap-south-1,31.09,0.0
2025-12-31,res-1007,Data Science,Database (RDS/SQL),us-west-2,54.78,59.28
2025-12-31,res-1008,Production,Storage (S3/Blob),ap-south-1,17.85,0.0
2025-12-31,res-1009,Data Science,Storage (S3/Blob),us-west-2,32.25,0.0
2025-12-31,res-1010,Development,Networking,ap-south-1,26.28,0.0
2025-12-31,res-1011,Production,Compute (EC2/VMs),ap-south-1,81.75,36.08
2025-12-31,res-1012,Development,Storage (S3/Blob),us-east-1,253.28,2.08
2025-12-31,res-1013,Data Science,Compute (EC2/VMs),us-east-1,135.63,60.23
2025-12-31,res-1014,Testing,Database (RDS/SQL),eu-west-1,86.36,39.56
2025-12-31,res-1015,Development,Networking,ap-south-1,54.61,0.0
2025-12-31,res-1016,Data Science,Networking,eu-west-1,45.0,0.0
2025-12-31,res-1017,Development,Storage (S3/Blob),eu-west-1,10.2,0.0
2025-12-31,res-1018,Development,Database (RDS/SQL),ap-south-1,266.96,25.08
2025-12-31,res-1019,Testing,Networking,ap-south-1,32.7,0.0
2025-12-31,res-1020,Production,Database (RDS/SQL),us-east-1,181.54,52.53
2025-12-31,res-1021,Testing,Database (RDS/SQL),us-east-1,282.9,56.48
2025-12-31,res-1022,Production,Database (RDS/SQL),us-west-2,51.99,56.09
2025-12-31,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,27.07,26.26
2025-12-31,res-1024,Development,Storage (S3/Blob),us-west-2,23.02,0.0
2025-12-31,res-1025,Production,Storage (S3/Blob),us-east-1,21.8,0.0
2025-12-31,res-1026,Development,Networking,ap-south-1,40.24,0.0
2025-12-31,res-1027,Testing,Networking,eu-west-1,33.97,0.0
2025-12-31,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,141.47,24.24
2025-12-31,res-1029,Testing,Database (RDS/SQL),us-west-2,118.51,56.04
2025-12-31,res-1030,Production,Networking,us-west-2,13.84,0.0
2025-12-31,res-1031,Data Science,Networking,us-west-2,40.48,0.0
2025-12-31,res-1032,Development,Storage (S3/Blob),us-west-2,28.86,0.0
2025-12-31,res-1033,Development,Networking,us-west-2,35.28,0.0
2025-12-31,res-1034,Production,Database (RDS/SQL),us-west-2,223.56,18.64
2025-12-31,res-1035,Development,Networking,us-west-2,52.63,0.0
2025-12-31,res-1036,Development,Storage (S3/Blob),ap-south-1,9.9,0.0
2025-12-31,res-1037,Development,Database (RDS/SQL),ap-south-1,150.2,13.76
2025-12-31,res-1038,Testing,Networking,us-west-2,37.26,0.0
2025-12-31,res-1039,Testing,Networking,us-east-1,43.49,0.0
2025-12-31,res-1040,Development,Networking,us-east-1,57.06,0.0
2025-12-31,res-1041,Data Science,Compute (EC2/VMs),us-west-2,116.11,48.29
2025-12-31,res-1042,Testing,Compute (EC2/VMs),ap-south-1,141.24,43.27
2025-12-31,res-1043,Development,Compute (EC2/VMs),ap-south-1,92.96,52.69
2025-12-31,res-1044,Data Science,Networking,us-east-1,30.5,0.0
2025-12-31,res-1045,Production,Compute (EC2/VMs),eu-west-1,129.0,19.81
2025-12-31,res-1046,Production,Compute (EC2/VMs),us-east-1,92.13,62.78
2025-12-31,res-1047,Testing,Compute (EC2/VMs),ap-south-1,137.52,75.71
2025-12-31,res-1048,Production,Networking,ap-south-1,35.44,0.0
2025-12-31,res-1049,Data Science,Database (RDS/SQL),eu-west-1,210.79,29.71
2025-12-31,res-1050,Testing,Compute (EC2/VMs),ap-south-1,80.86,77.5
2026-01-01,res-1001,Testing,Networking,us-east-1,56.54,0.0
2026-01-01,res-1002,Testing,Database (RDS/SQL),ap-south-1,273.85,16.92
2026-01-01,res-1003,Production,Compute (EC2/VMs),eu-west-1,130.51,80.87
2026-01-01,res-1004,Development,Database (RDS/SQL),eu-west-1,140.31,35.93
2026-01-01,res-1005,Testing,Database (RDS/SQL),ap-south-1,399.02,2.37
2026-01-01,res-1006,Production,Networking,ap-south-1,45.7,0.0
2026-01-01,res-1007,Data Science,Database (RDS/SQL),us-west-2,248.15,34.71
2026-01-01,res-1008,Production,Storage (S3/Blob),ap-south-1,34.99,0.0
2026-01-01,res-1009,Data Science,Storage (S3/Blob),us-west-2,24.12,0.0
2026-01-01,res-1010,Development,Networking,ap-south-1,30.58,0.0
2026-01-01,res-1011,Production,Compute (EC2/VMs),ap-south-1,34.02,36.47
2026-01-01,res-1012,Development,Storage (S3/Blob),us-east-1,388.19,1.76
2026-01-01,res-1013,Data Science,Compute (EC2/VMs),us-east-1,66.18,17.32
2026-01-01,res-1014,Testing,Database (RDS/SQL),eu-west-1,222.68,58.01
2026-01-01,res-1015,Development,Networking,ap-south-1,42.05,0.0
2026-01-01,res-1016,Data Science,Networking,eu-west-1,40.85,0.0
2026-01-01,res-1017,Development,Storage (S3/Blob),eu-west-1,24.37,0.0
2026-01-01,res-1018,Development,Database (RDS/SQL),ap-south-1,72.11,46.48
2026-01-01,res-1019,Testing,Networking,ap-south-1,40.1,0.0
2026-01-01,res-1020,Production,Database (RDS/SQL),us-east-1,215.37,54.94
2026-01-01,res-1021,Testing,Database (RDS/SQL),us-east-1,245.99,49.05
2026-01-01,res-1022,Production,Database (RDS/SQL),us-west-2,281.8,59.5
2026-01-01,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,95.57,13.71
2026-01-01,res-1024,Development,Storage (S3/Blob),us-west-2,21.07,0.0
2026-01-01,res-1025,Production,Storage (S3/Blob),us-east-1,32.57,0.0
2026-01-01,res-1026,Development,Networking,ap-south-1,11.39,0.0
2026-01-01,res-1027,Testing,Networking,eu-west-1,12.84,0.0
2026-01-01,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,28.73,63.48
2026-01-01,res-1029,Testing,Database (RDS/SQL),us-west-2,175.29,28.44
2026-01-01,res-1030,Production,Networking,us-west-2,15.28,0.0
2026-01-01,res-1031,Data Science,Networking,us-west-2,46.61,0.0
2026-01-01,res-1032,Development,Storage (S3/Blob),us-west-2,16.24,0.0
2026-01-01,res-1033,Development,Networking,us-west-2,23.27,0.0
2026-01-01,res-1034,Production,Database (RDS/SQL),us-west-2,213.08,37.95
2026-01-01,res-1035,Development,Networking,us-west-2,28.12,0.0
2026-01-01,res-1036,Development,Storage (S3/Blob),ap-south-1,27.45,0.0
2026-01-01,res-1037,Development,Database (RDS/SQL),ap-south-1,117.81,49.74
2026-01-01,res-1038,Testing,Networking,us-west-2,21.47,0.0
2026-01-01,res-1039,Testing,Networking,us-east-1,17.94,0.0
2026-01-01,res-1040,Development,Networking,us-east-1,49.12,0.0
2026-01-01,res-1041,Data Science,Compute (EC2/VMs),us-west-2,112.03,19.61
2026-01-01,res-1042,Testing,Compute (EC2/VMs),ap-south-1,35.11,72.07
2026-01-01,res-1043,Development,Compute (EC2/VMs),ap-south-1,120.96,31.18
2026-01-01,res-1044,Data Science,Networking,us-east-1,42.91,0.0
2026-01-01,res-1045,Production,Compute (EC2/VMs),eu-west-1,36.14,45.56
2026-01-01,res-1046,Production,Compute (EC2/VMs),us-east-1,22.43,36.33
2026-01-01,res-1047,Testing,Compute (EC2/VMs),ap-south-1,29.73,43.01
2026-01-01,res-1048,Production,Networking,ap-south-1,31.08,0.0
2026-01-01,res-1049,Data Science,Database (RDS/SQL),eu-west-1,161.1,12.27
2026-01-01,res-1050,Testing,Compute (EC2/VMs),ap-south-1,67.01,65.52
2026-01-02,res-1001,Testing,Networking,us-east-1,28.45,0.0
2026-01-02,res-1002,Testing,Database (RDS/SQL),ap-south-1,228.79,28.47
2026-01-02,res-1003,Production,Compute (EC2/VMs),eu-west-1,75.02,50.11
2026-01-02,res-1004,Development,Database (RDS/SQL),eu-west-1,287.67,15.44
2026-01-02,res-1005,Testing,Database (RDS/SQL),ap-south-1,392.36,3.97
2026-01-02,res-1006,Production,Networking,ap-south-1,34.21,0.0
2026-01-02,res-1007,Data Science,Database (RDS/SQL),us-west-2,167.02,42.25
2026-01-02,res-1008,Production,Storage (S3/Blob),ap-south-1,24.45,0.0
2026-01-02,res-1009,Data Science,Storage (S3/Blob),us-west-2,27.19,0.0
2026-01-02,res-1010,Development,Networking,ap-south-1,53.7,0.0
2026-01-02,res-1011,Production,Compute (EC2/VMs),ap-south-1,117.02,44.75
2026-01-02,res-1012,Development,Storage (S3/Blob),us-east-1,345.94,2.37
2026-01-02,res-1013,Data Science,Compute (EC2/VMs),us-east-1,79.51,6.3
2026-01-02,res-1014,Testing,Database (RDS/SQL),eu-west-1,93.52,34.43
2026-01-02,res-1015,Development,Networking,ap-south-1,51.13,0.0
2026-01-02,res-1016,Data Science,Networking,eu-west-1,23.94,0.0
2026-01-02,res-1017,Development,Storage (S3/Blob),eu-west-1,23.29,0.0
2026-01-02,res-1018,Development,Database (RDS/SQL),ap-south-1,136.24,15.24
2026-01-02,res-1019,Testing,Networking,ap-south-1,57.91,0.0
2026-01-02,res-1020,Production,Database (RDS/SQL),us-east-1,263.67,13.92
2026-01-02,res-1021,Testing,Database (RDS/SQL),us-east-1,229.95,27.38
2026-01-02,res-1022,Production,Database (RDS/SQL),us-west-2,298.71,25.12
2026-01-02,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,51.04,50.43
2026-01-02,res-1024,Development,Storage (S3/Blob),us-west-2,34.23,0.0
2026-01-02,res-1025,Production,Storage (S3/Blob),us-east-1,11.74,0.0
2026-01-02,res-1026,Development,Networking,ap-south-1,45.47,0.0
2026-01-02,res-1027,Testing,Networking,eu-west-1,13.07,0.0
2026-01-02,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,139.46,11.49
2026-01-02,res-1029,Testing,Database (RDS/SQL),us-west-2,278.56,34.54
2026-01-02,res-1030,Production,Networking,us-west-2,32.4,0.0
2026-01-02,res-1031,Data Science,Networking,us-west-2,58.67,0.0
2026-01-02,res-1032,Development,Storage (S3/Blob),us-west-2,39.66,0.0
2026-01-02,res-1033,Development,Networking,us-west-2,42.51,0.0
2026-01-02,res-1034,Production,Database (RDS/SQL),us-west-2,81.78,35.31
2026-01-02,res-1035,Development,Networking,us-west-2,36.46,0.0
2026-01-02,res-1036,Development,Storage (S3/Blob),ap-south-1,23.01,0.0
2026-01-02,res-1037,Development,Database (RDS/SQL),ap-south-1,192.37,10.94
2026-01-02,res-1038,Testing,Networking,us-west-2,45.56,0.0
2026-01-02,res-1039,Testing,Networking,us-east-1,45.62,0.0
2026-01-02,res-1040,Development,Networking,us-east-1,15.77,0.0
2026-01-02,res-1041,Data Science,Compute (EC2/VMs),us-west-2,94.13,50.47
2026-01-02,res-1042,Testing,Compute (EC2/VMs),ap-south-1,108.72,11.83
2026-01-02,res-1043,Development,Compute (EC2/VMs),ap-south-1,101.45,27.46
2026-01-02,res-1044,Data Science,Networking,us-east-1,35.35,0.0
2026-01-02,res-1045,Production,Compute (EC2/VMs),eu-west-1,120.53,61.45
2026-01-02,res-1046,Production,Compute (EC2/VMs),us-east-1,35.46,52.29
2026-01-02,res-1047,Testing,Compute (EC2/VMs),ap-south-1,145.99,17.54
2026-01-02,res-1048,Production,Networking,ap-south-1,52.65,0.0
2026-01-02,res-1049,Data Science,Database (RDS/SQL),eu-west-1,225.64,48.7
2026-01-02,res-1050,Testing,Compute (EC2/VMs),ap-south-1,56.65,28.03
2026-01-03,res-1001,Testing,Networking,us-east-1,55.3,0.0
2026-01-03,res-1002,Testing,Database (RDS/SQL),ap-south-1,139.96,13.15
2026-01-03,res-1003,Production,Compute (EC2/VMs),eu-west-1,98.08,14.99
2026-01-03,res-1004,Development,Database (RDS/SQL),eu-west-1,249.15,42.09
2026-01-03,res-1005,Testing,Database (RDS/SQL),ap-south-1,266.82,2.14
2026-01-03,res-1006,Production,Networking,ap-south-1,48.73,0.0
2026-01-03,res-1007,Data Science,Database (RDS/SQL),us-west-2,154.34,58.62
2026-01-03,res-1008,Production,Storage (S3/Blob),ap-south-1,30.75,0.0
2026-01-03,res-1009,Data Science,Storage (S3/Blob),us-west-2,5.54,0.0
2026-01-03,res-1010,Development,Networking,ap-south-1,54.0,0.0
2026-01-03,res-1011,Production,Compute (EC2/VMs),ap-south-1,33.1,16.24
2026-01-03,res-1012,Development,Storage (S3/Blob),us-east-1,379.75,2.61
2026-01-03,res-1013,Data Science,Compute (EC2/VMs),us-east-1,57.58,33.11
2026-01-03,res-1014,Testing,Database (RDS/SQL),eu-west-1,135.72,26.33
2026-01-03,res-1015,Development,Networking,ap-south-1,22.15,0.0
2026-01-03,res-1016,Data Science,Networking,eu-west-1,40.44,0.0
2026-01-03,res-1017,Development,Storage (S3/Blob),eu-west-1,36.51,0.0
2026-01-03,res-1018,Development,Database (RDS/SQL),ap-south-1,126.77,19.33
2026-01-03,res-1019,Testing,Networking,ap-south-1,51.93,0.0
2026-01-03,res-1020,Production,Database (RDS/SQL),us-east-1,235.45,56.54
2026-01-03,res-1021,Testing,Database (RDS/SQL),us-east-1,91.38,17.21
2026-01-03,res-1022,Production,Database (RDS/SQL),us-west-2,185.36,40.72
2026-01-03,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,82.42,52.92
2026-01-03,res-1024,Development,Storage (S3/Blob),us-west-2,11.31,0.0
2026-01-03,res-1025,Production,Storage (S3/Blob),us-east-1,21.79,0.0
2026-01-03,res-1026,Development,Networking,ap-south-1,42.9,0.0
2026-01-03,res-1027,Testing,Networking,eu-west-1,31.64,0.0
2026-01-03,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,108.33,41.1
2026-01-03,res-1029,Testing,Database (RDS/SQL),us-west-2,133.4,25.18
2026-01-03,res-1030,Production,Networking,us-west-2,30.55,0.0
2026-01-03,res-1031,Data Science,Networking,us-west-2,11.15,0.0
2026-01-03,res-1032,Development,Storage (S3/Blob),us-west-2,28.4,0.0
2026-01-03,res-1033,Development,Networking,us-west-2,52.26,0.0
2026-01-03,res-1034,Production,Database (RDS/SQL),us-west-2,138.66,12.3
2026-01-03,res-1035,Development,Networking,us-west-2,59.34,0.0
2026-01-03,res-1036,Development,Storage (S3/Blob),ap-south-1,14.23,0.0
2026-01-03,res-1037,Development,Database (RDS/SQL),ap-south-1,81.66,28.49
2026-01-03,res-1038,Testing,Networking,us-west-2,46.93,0.0
2026-01-03,res-1039,Testing,Networking,us-east-1,24.7,0.0
2026-01-03,res-1040,Development,Networking,us-east-1,38.74,0.0
2026-01-03,res-1041,Data Science,Compute (EC2/VMs),us-west-2,74.02,14.42
2026-01-03,res-1042,Testing,Compute (EC2/VMs),ap-south-1,62.94,62.99
2026-01-03,res-1043,Development,Compute (EC2/VMs),ap-south-1,99.56,14.58
2026-01-03,res-1044,Data Science,Networking,us-east-1,18.17,0.0
2026-01-03,res-1045,Production,Compute (EC2/VMs),eu-west-1,103.3,70.07
2026-01-03,res-1046,Production,Compute (EC2/VMs),us-east-1,65.43,52.62
2026-01-03,res-1047,Testing,Compute (EC2/VMs),ap-south-1,42.18,29.91
2026-01-03,res-1048,Production,Networking,ap-south-1,11.01,0.0
2026-01-03,res-1049,Data Science,Database (RDS/SQL),eu-west-1,242.07,30.05
2026-01-03,res-1050,Testing,Compute (EC2/VMs),ap-south-1,126.1,61.67
2026-01-04,res-1001,Testing,Networking,us-east-1,51.44,0.0
2026-01-04,res-1002,Testing,Database (RDS/SQL),ap-south-1,121.41,19.26
2026-01-04,res-1003,Production,Compute (EC2/VMs),eu-west-1,146.35,62.39
2026-01-04,res-1004,Development,Database (RDS/SQL),eu-west-1,258.51,10.66
2026-01-04,res-1005,Testing,Database (RDS/SQL),ap-south-1,261.7,2.7
2026-01-04,res-1006,Production,Networking,ap-south-1,31.45,0.0
2026-01-04,res-1007,Data Science,Database (RDS/SQL),us-west-2,54.4,21.8
2026-01-04,res-1008,Production,Storage (S3/Blob),ap-south-1,14.97,0.0
2026-01-04,res-1009,Data Science,Storage (S3/Blob),us-west-2,8.92,0.0
2026-01-04,res-1010,Development,Networking,ap-south-1,41.58,0.0
2026-01-04,res-1011,Production,Compute (EC2/VMs),ap-south-1,51.51,27.21
2026-01-04,res-1012,Development,Storage (S3/Blob),us-east-1,320.07,2.18
2026-01-04,res-1013,Data Science,Compute (EC2/VMs),us-east-1,114.1,77.77
2026-01-04,res-1014,Testing,Database (RDS/SQL),eu-west-1,56.26,32.41
2026-01-04,res-1015,Development,Networking,ap-south-1,40.54,0.0
